TenantId,TimeGenerated [UTC],IncidentName,Title,Description,Severity,Status,Classification,ClassificationComment,ClassificationReason,Owner,ProviderName,ProviderIncidentId,FirstActivityTime [UTC],LastActivityTime [UTC],FirstModifiedTime [UTC],LastModifiedTime [UTC],CreatedTime [UTC],ClosedTime [UTC],IncidentNumber,RelatedAnalyticRuleIds,AlertIds,BookmarkIds,Comments,Tasks,Labels,IncidentUrl,AdditionalData,ModifiedBy,SourceSystem,Type
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 17:59:41.406",dbcbc7f2-98c0-4273-9209-115fa38d4450,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (BARCLAYCARD APPLICATION KVERJEE 022024.pdf) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323600,"04/02/2026, 17:55:31.033","04/02/2026, 17:55:31.033",,"04/02/2026, 17:59:41.406","04/02/2026, 17:55:31.033","04/02/2026, 17:59:14.966",61089,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/dbcbc7f2-98c0-4273-9209-115fa38d4450,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323600/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft XDR,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:01:52.199",e0b333dd-08ea-4ef9-b5fd-f0c9a48bee4a,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (Barclaycard statement Jun16.pdf) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323598,"04/02/2026, 17:53:28.426","04/02/2026, 17:53:28.426",,"04/02/2026, 18:01:52.199","04/02/2026, 17:53:28.426","04/02/2026, 18:01:52.198",61084,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/e0b333dd-08ea-4ef9-b5fd-f0c9a48bee4a,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323598/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 15:07:54.087",0f14d3e4-edca-49b0-a623-321df0928ef9,DLP policy (Adaptive Protection policy for Endpoint DLP) matched for document (Quarterly_Reports_SED Chart (4).csv) in a device,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323555,"04/02/2026, 13:50:24.816","04/02/2026, 13:50:24.816",,"04/02/2026, 15:07:54.087","04/02/2026, 13:50:24.816","04/02/2026, 15:07:54.087",61043,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/0f14d3e4-edca-49b0-a623-321df0928ef9,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323555/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:01:52.200",c224c55d-02aa-4693-b888-0d48454ec552,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (GENERAL_TRANSACTION_REPORT EWENSELEERS WRONGLY TAGGE TO EB - TO BE LOADED.csv) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323597,"04/02/2026, 17:53:27.960","04/02/2026, 17:53:27.960",,"04/02/2026, 18:01:52.200","04/02/2026, 17:53:27.960","04/02/2026, 18:01:52.199",61086,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/c224c55d-02aa-4693-b888-0d48454ec552,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323597/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:01:47.874",7e0b3a33-4e8b-4424-844c-6b768acdce17,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (BARCLAYCARD STATEMENT FEB25.pdf) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323601,"04/02/2026, 17:57:16.526","04/02/2026, 17:57:16.526",,"04/02/2026, 18:01:47.874","04/02/2026, 17:57:16.526","04/02/2026, 18:01:47.874",61088,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/7e0b3a33-4e8b-4424-844c-6b768acdce17,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323601/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 15:49:48.897",2f56d3c1-7f20-4e35-8b18-380f2691e817,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP FEB25.xlsx) in SharePoint involving one user,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323564,"04/02/2026, 15:39:09.653","04/02/2026, 15:39:09.653",,"04/02/2026, 15:49:48.897","04/02/2026, 15:39:09.653","04/02/2026, 15:49:48.897",61050,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/2f56d3c1-7f20-4e35-8b18-380f2691e817,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323564/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:28:52.602",37af7f8a-aec9-4bd0-92e8-e073a9a32aa9,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (LH Aug16.pdf) in SharePoint involving multiple users,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323611,"04/02/2026, 18:22:45.800","04/02/2026, 18:22:45.800",,"04/02/2026, 18:28:52.602","04/02/2026, 18:22:45.800","04/02/2026, 18:28:52.602",61101,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/37af7f8a-aec9-4bd0-92e8-e073a9a32aa9,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323611/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 16:19:51.026",3dd0aa2d-8c1f-4d82-8202-0cc9befec045,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (Copy of Book1.xlsx) in SharePoint,,Informational,Closed,FalsePositive,example-client MDR conducted an analysis and determined that the incident was a duplicate of a false positive. No further action is required.,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323567,"04/02/2026, 15:42:00.000","04/02/2026, 15:43:00.000","04/02/2026, 16:14:14.910","04/02/2026, 16:19:51.026","04/02/2026, 15:47:24.660","04/02/2026, 16:14:22.814",61056,[],"[""3590e3f1-024e-2256-bfaf-fe3b77e61a58""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a duplicate of a false positive. No further action is required."",""createdTimeUtc"":""2026-02-04T16:14:14.2283658Z"",""lastModifiedTimeUtc"":""2026-02-04T16:14:14.2283658Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3dd0aa2d-8c1f-4d82-8202-0cc9befec045,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323567/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 15:43:48.792",d11aff81-a20d-428b-8bbe-7240a2e22550,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP JUL25.xlsx) in SharePoint involving one user,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323565,"04/02/2026, 15:39:09.666","04/02/2026, 15:39:09.666",,"04/02/2026, 15:43:48.792","04/02/2026, 15:39:09.666","04/02/2026, 15:43:48.791",61052,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/d11aff81-a20d-428b-8bbe-7240a2e22550,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323565/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 15:43:51.279",b69d530d-7720-4520-956f-6090a9567131,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (BARCLAYS CARD STATEMENT NOVEMBER 2022 SEV COMMENTS.xlsx) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323562,"04/02/2026, 15:39:09.170","04/02/2026, 15:39:09.170",,"04/02/2026, 15:43:51.279","04/02/2026, 15:39:09.170","04/02/2026, 15:43:51.279",61053,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/b69d530d-7720-4520-956f-6090a9567131,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323562/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 16:19:51.022",105ab5d9-de99-4e6b-ba03-04ca8b7e8520,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP JUL2021-LON-LPC-0328.xlsx) in SharePoint,,Informational,Closed,FalsePositive,example-client MDR conducted an analysis and determined that the incident was a duplicate of a false positive. No further action is required.,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323572,"04/02/2026, 15:58:00.000","04/02/2026, 15:59:00.000","04/02/2026, 16:12:43.980","04/02/2026, 16:19:51.022","04/02/2026, 16:02:18.140","04/02/2026, 16:12:53.074",61061,[],"[""d9ecd4e6-c707-2b16-62dd-2878cb4a5e6b""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a duplicate of a false positive. No further action is required."",""createdTimeUtc"":""2026-02-04T16:12:43.2907927Z"",""lastModifiedTimeUtc"":""2026-02-04T16:12:43.2907927Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/105ab5d9-de99-4e6b-ba03-04ca8b7e8520,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323572/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 16:19:52.994",268359f9-90df-486c-a572-587c3d4d2e34,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (Payments 13.06.2019 SEV.xlsm) in SharePoint,,Informational,Closed,FalsePositive,example-client MDR conducted an analysis and determined that the incident was a false positive (duplicate). No further action is required.,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323568,"04/02/2026, 15:44:00.000","04/02/2026, 15:45:00.000","04/02/2026, 16:14:32.043","04/02/2026, 16:19:52.994","04/02/2026, 15:48:09.960","04/02/2026, 16:14:42.479",61055,[],"[""e5fbd9f9-cdc4-6c95-c90c-d333f4c89bf4""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive (duplicate). No further action is required."",""createdTimeUtc"":""2026-02-04T16:14:31.2578970Z"",""lastModifiedTimeUtc"":""2026-02-04T16:14:31.2578970Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/268359f9-90df-486c-a572-587c3d4d2e34,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323568/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 16:19:52.997",ff10e4d9-d945-431e-8249-62c15c4d9c92,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP SEP22.xlsx) in SharePoint,,Informational,Closed,FalsePositive,example-client MDR conducted an analysis and determined that the incident was a false positive (duplicate). No further action is required.,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323573,"04/02/2026, 15:57:00.000","04/02/2026, 15:58:00.000","04/02/2026, 16:13:09.550","04/02/2026, 16:19:52.997","04/02/2026, 16:02:23.956","04/02/2026, 16:13:17.612",61060,[],"[""c4f49d8d-8237-1483-512d-9e2672e7bb67""]",[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive (duplicate). No further action is required."",""createdTimeUtc"":""2026-02-04T16:13:08.8722249Z"",""lastModifiedTimeUtc"":""2026-02-04T16:13:08.8722249Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/ff10e4d9-d945-431e-8249-62c15c4d9c92,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323573/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:55:54.032",779b225d-c39e-4589-a0fa-a97eedacb685,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (A.DOUGLAS- February 2018 USD.pdf) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323643,"04/02/2026, 18:48:21.233","04/02/2026, 18:48:21.233",,"04/02/2026, 18:55:54.032","04/02/2026, 18:48:21.233","04/02/2026, 18:55:54.032",61123,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/779b225d-c39e-4589-a0fa-a97eedacb685,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323643/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 18:58:51.670",a947c902-c610-4ca4-bde6-97b66a40ee8b,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (GENERAL_TRANSACTION_REPORT JAN23.csv) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323650,"04/02/2026, 18:52:48.730","04/02/2026, 18:52:48.730",,"04/02/2026, 18:58:51.670","04/02/2026, 18:52:48.730","04/02/2026, 18:58:51.670",61134,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/a947c902-c610-4ca4-bde6-97b66a40ee8b,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323650/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 17:31:50.978",7e59460a-c91d-4a4d-a306-3694e0773e73,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP SEP2021.xlsx) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323571,"04/02/2026, 15:56:18.273","04/02/2026, 15:56:18.273",,"04/02/2026, 17:31:50.978","04/02/2026, 15:56:18.273","04/02/2026, 17:31:50.977",61058,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/7e59460a-c91d-4a4d-a306-3694e0773e73,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323571/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 17:31:51.097",08e147e5-4c93-41da-96d0-08faaf47dca4,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (SEP24 Group VAT return - submitted 251024.xlsx) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323578,"04/02/2026, 17:21:10.040","04/02/2026, 17:21:10.040",,"04/02/2026, 17:31:51.097","04/02/2026, 17:21:10.040","04/02/2026, 17:31:51.097",61067,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/08e147e5-4c93-41da-96d0-08faaf47dca4,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323578/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"04/02/2026, 17:31:50.979",69e0060d-4fb4-43e1-8069-473df59cb57f,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP SEP23.xlsx) in SharePoint,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,323570,"04/02/2026, 15:56:16.090","04/02/2026, 15:56:16.090",,"04/02/2026, 17:31:50.979","04/02/2026, 15:56:16.090","04/02/2026, 17:31:50.978",61059,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/69e0060d-4fb4-43e1-8069-473df59cb57f,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/323570/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
